Iteration	Total_Timesteps	AverageReward	Time
10	26280	72.12166436889824	3.6746768951416016
20	73576	106.24514077736714	9.19584584236145
30	244349	1001.4520939601307	34.44092082977295
40	622067	1010.3875311762924	79.26213669776917
50	1082725	1011.6499356373039	131.75910091400146
60	1569187	1012.9131042844078	186.62121868133545
70	2061478	1014.2549790462834	241.84825086593628
80	2554388	1013.73191282111	297.07896184921265
90	3051300	1045.8662413341592	352.2190239429474
100	3544541	1060.76279219419	406.42577266693115
110	4034516	1070.1903684376525	459.5858178138733
