Iteration	Total_Timesteps	AverageReward	Time
10	33847	1002.4759375097701	4.787911891937256
20	130886	1004.5398306757213	11.005856037139893
30	459799	1007.3276644119641	23.52134394645691
40	933396	1007.5905341833567	39.692626953125
50	1419270	1008.0066092256887	56.06607413291931
60	1912073	1008.8989093389443	72.5503180027008
70	2404487	1009.205049799617	89.29155707359314
80	2899897	1011.6717643856206	105.99076724052429
90	3393360	1027.947001185552	122.07175207138062
100	3888471	1049.0764854360727	138.39373898506165
