Iteration	Total_Timesteps	AverageReward	Time
10	20797	23.833475868307552	2.721552848815918
20	41714	46.95248740878821	5.161739826202393
30	64703	44.31375292267078	7.755752801895142
40	89409	44.33229613022695	10.491735935211182
50	115903	49.77531190990277	13.422149896621704
60	142625	49.3973746720192	16.43302297592163
70	171747	60.696556223215815	19.66789984703064
80	201912	63.27972745113021	23.04084300994873
90	234619	73.556294476254	26.72277593612671
100	269706	116.65340098013434	30.84693694114685
110	310115	104.74005653205585	35.42061471939087
120	353699	106.56529055392494	40.29286980628967
130	399093	124.25653941902709	45.37353587150574
140	447160	124.62564664398816	50.69290208816528
150	497508	128.13640315249413	56.24297785758972
160	549789	135.89108448767448	62.029053926467896
170	601721	135.55159558541337	67.72069811820984
180	654624	137.04386890422586	73.53500986099243
190	707187	135.7089045035242	79.2828369140625
200	762397	152.18763039778548	85.35608911514282
210	818481	161.78561280957047	91.55722689628601
220	875647	225.47398115180948	98.01758098602295
230	931988	304.2148460093942	104.74222087860107
240	992744	641.5344005769626	113.35825490951538
250	1069818	783.1635653242265	123.83608174324036
260	1158352	1565.9243749342227	139.43042492866516
270	1249840	1668.43643386338	154.48841190338135
280	1352873	1727.4960780376891	171.25999307632446
290	1458060	1731.1160173887342	188.1578197479248
300	1580575	1600.898248100137	206.5923728942871
310	1733018	1739.6027253525237	227.53189396858215
320	1890376	1660.4004712530216	248.96893000602722
330	2059400	1721.4582039205532	271.2905149459839
340	2243127	1696.5192335694683	294.9373240470886
350	2422754	1608.8094488310185	318.1651089191437
360	2621240	1539.3485548723747	343.1503310203552
370	2827198	1500.098327054238	368.64519596099854
380	3044076	1351.8964190746688	395.18382477760315
390	3263418	1295.9494199422143	421.8735201358795
400	3499492	1166.7891565414538	450.04325699806213
410	3761872	1105.6238068684002	480.49056100845337
