Iteration	Total_Timesteps	AverageReward	Time
10	154120	-28.62066296043045	53.094666957855225
20	291898	-43.68472762357488	93.55492877960205
30	411718	-105.94911360494356	125.14176297187805
40	529029	-56.99438390899227	152.5098328590393
50	626986	-40.73415518673161	173.6365029811859
60	695178	-62.062422721996	188.80028176307678
70	748785	-61.28752338221628	200.63380408287048
80	797633	-62.65819888151991	211.40331482887268
90	837579	-57.0172830771944	220.33790493011475
100	868535	-38.804623871171344	227.5061650276184
110	905252	-54.394734502743276	236.00726294517517
120	945727	-74.84330453952599	245.21411776542664
130	977672	-71.73377201165798	252.52270889282227
140	1003499	-30.611573692595307	257.90536975860596
150	1025712	-29.239884952678995	262.5027678012848
160	1043755	-49.81075539525793	266.5294897556305
170	1060603	-58.744883789302605	270.3929808139801
180	1082461	-38.06660187473909	275.03350710868835
190	1103616	-29.557891560583503	279.4616618156433
200	1116045	-46.70645302303652	282.3568067550659
210	1134823	-31.399668024468266	286.4380838871002
220	1150571	-47.29753914992424	290.0782368183136
230	1168004	-54.220250745601604	294.1333360671997
240	1186135	-54.91343840369488	298.5976688861847
250	1204887	-63.20436196241696	302.97048592567444
260	1223108	-60.83124726485189	307.2571167945862
270	1241795	-35.51288108008313	311.31132888793945
280	1264540	-52.99202088972761	316.4014768600464
290	1280803	-50.65823178681827	320.00489807128906
300	1291175	-43.215172829804125	322.4097578525543
310	1305570	-35.95364646909447	325.60861682891846
320	1316555	-40.929893035739084	328.08345794677734
330	1333326	-49.34228285289937	331.86317586898804
340	1344004	-39.927897834493415	334.21755480766296
350	1359491	-54.545525391914815	337.70913577079773
360	1373271	-44.18690649714763	340.69625902175903
370	1384594	-46.18962967903794	343.17677903175354
380	1396655	-38.354982723454334	345.79678893089294
390	1413965	-35.352771734952505	349.4947609901428
400	1428292	-31.589784011460388	352.6217637062073
410	1445393	-45.52722271873418	356.33728194236755
420	1462860	-42.034992667285685	360.0659599304199
430	1476276	-45.109175212414	362.98358392715454
440	1490331	-66.81987435475934	366.1500759124756
450	1504199	-43.399972361189604	369.0996129512787
460	1521999	-44.4069808684107	372.9492449760437
470	1534750	-43.38163324782564	375.7263219356537
