Iteration	Total_Timesteps	AverageReward	Time
10	19239	261.91680550325066	4.057589054107666
20	53561	267.16806970154926	9.114171028137207
30	100367	274.32273058665766	15.422297954559326
40	156428	285.2251496332894	22.64879608154297
50	216283	288.7622048518553	30.288503170013428
60	275108	291.34371911365423	37.74135780334473
70	341094	311.19282918092165	45.931949853897095
80	408202	346.2503500514598	54.2865149974823
90	486402	349.9931492853312	63.80671286582947
100	569717	354.8297843071746	73.90233993530273
110	673840	380.19474958111874	86.5647189617157
120	797393	527.8060529419506	102.90149402618408
130	977729	1038.7796226267922	133.06499314308167
140	1238141	1034.4074356894457	172.40162420272827
150	1511039	1030.015419373124	213.32327103614807
160	1758235	1027.0690125658934	251.53516006469727
170	1996830	1022.1629463057815	288.6585280895233
180	2245737	1020.1806033419657	326.9824321269989
190	2493857	1013.9533416221072	365.11977195739746
200	2733862	1012.2710979657317	402.40739703178406
210	2962345	1012.2369476343553	438.43010687828064
220	3170362	1008.8722574070589	472.06452107429504
230	3392109	1010.0457563374407	507.1392090320587
240	3622569	1009.9504738845825	543.3322749137878
250	3833871	1004.783357958186	577.2666130065918
