Iteration	Total_Timesteps	AverageReward	Time
10	500000	-0.3103080220630117	13.236490964889526
20	1000000	-0.5884348498508696	26.296534061431885
30	1500000	-0.010760178860846698	34.16435980796814
40	2000000	-0.7953013031646166	46.911128997802734
50	2500000	-0.46259803261107185	54.66789793968201
60	3000000	1723.4112829364344	67.32270884513855
70	3500000	2233.052601406073	74.62162494659424
80	4000000	2343.011077034988	86.86917281150818
