Iteration	Total_Timesteps	AverageReward	Time
10	156925	978.5568557021516	18.297617197036743
20	371016	930.3324424834577	39.99539399147034
30	622608	896.0096542906272	63.09237813949585
40	901301	805.5011983667245	88.53647089004517
50	1191465	881.9766560901564	112.44447684288025
60	1506908	807.6997026927914	139.23511290550232
70	1848237	818.2250640373409	166.99068784713745
80	2158874	736.132595845701	193.0764389038086
90	2492239	765.1998553528355	220.93619918823242
100	2800464	802.3467518888776	246.6143090724945
