Iteration	Total_Timesteps	AverageReward	Time
1390	2791884	-48.73164541757816	485.32369208335876
1400	2803142	-51.350369800674095	487.3496661186218
1410	2813815	-51.653647638342754	489.0845158100128
1420	2824936	-42.681728610716625	491.4480230808258
1430	2835186	-38.76958329161075	493.5891478061676
1440	2850000	-42.548064890707835	496.79634404182434
1450	2858694	-40.321255754867586	498.5167579650879
1460	2874720	-72.55946922738522	501.70109486579895
1470	2886941	-40.72625013540867	503.98405504226685
1480	2901326	-37.834948150741695	507.19565176963806
1490	2920436	-35.6341889715543	510.9223880767822
1500	2935921	-42.70762030296758	513.7454259395599
1510	2948634	-38.95811883775143	516.1218309402466
1520	2958768	-33.83742208246012	518.1795339584351
1530	2966602	-38.778763217742195	519.5425939559937
1540	2979721	-35.16020108260971	521.902195930481
1550	2993306	-37.364510773948545	524.3392078876495
1560	3002969	-35.38587063155076	526.4006850719452
1570	3015332	-34.92567328549013	529.2666738033295
1580	3029654	-36.19698552440811	532.4931988716125
1590	3042153	-33.09652536966894	535.1112461090088
1600	3053917	-39.86471626690457	537.2218329906464
1610	3064610	-39.752361729850676	539.3917798995972
1620	3074768	-86.09758093620646	541.5195598602295
1630	3085087	-73.93256723024311	543.9574310779572
1640	3094291	-46.668527113284526	545.6712510585785
1650	3101435	-42.43541418394732	547.1542110443115
1660	3110524	-59.102117445934354	549.3470978736877
1670	3118204	-36.52452140642206	550.792074918747
1680	3125907	-31.83995415167069	552.3649649620056
1690	3135367	-36.56842629117243	554.2035238742828
1700	3145240	-30.16112904572931	556.012209892273
1710	3156426	-30.83219963735761	557.9538598060608
1720	3166254	-30.009619471181967	559.5770900249481
1730	3175002	-31.283612330138666	561.1361999511719
1740	3180747	-32.636349683474414	562.4611399173737
1750	3189454	-29.439415534429678	564.0537369251251
1760	3199520	-36.60784529667034	566.3103108406067
1770	3209286	-28.57149786364359	568.0684440135956
1780	3217679	-27.941634583853048	569.8131997585297
1790	3228341	-27.444919946350005	571.7813670635223
1800	3239215	-27.557221773329537	573.8680419921875
1810	3249158	-65.31521180011731	575.7247288227081
1820	3256940	-42.591953376517246	577.4092481136322
1830	3268583	-25.806215435344836	579.4188959598541
1840	3274290	-24.846707667958977	580.510421037674
1850	3282138	-25.956809924443995	581.8743669986725
1860	3293621	-25.79401100533254	584.5073988437653
