Iteration	Total_Timesteps	AverageReward	Time
10	55236	1026.493701375475	6.330415964126587
20	372306	1049.025451972342	24.452429056167603
30	848102	1051.814928057666	41.17511200904846
40	1341045	1053.2138867392678	65.1699869632721
50	1831085	1052.8318410173379	82.21650099754333
60	2324161	1054.6996480566552	105.87746000289917
70	2809434	1061.8613216543629	122.51302218437195
80	3289457	1149.376121599364	146.38240098953247
90	3772871	1111.808374741693	163.1110029220581
