Iteration	Total_Timesteps	AverageReward	Time
10	22666	27.25228326780548	4.267602920532227
20	41248	20.74397222827395	6.620413780212402
30	61611	47.391045340778895	9.090454816818237
40	84673	42.539284684661624	12.371433973312378
50	109665	42.28325788078548	15.217992782592773
60	136636	45.904078695889886	18.73827290534973
70	164190	51.228954306984114	21.837796688079834
80	192304	48.559810074305794	25.523812770843506
90	221542	56.562002742174236	28.819652795791626
100	252341	59.08229895742852	32.773690700531006
110	283824	67.25625377540428	36.34782576560974
120	316919	71.9229221853323	40.62204384803772
130	352771	83.33187580437145	44.67746186256409
140	392249	119.22426324444574	49.904520750045776
150	438595	135.41804806780138	55.11803889274597
160	489541	138.91562368680957	61.66440486907959
170	543584	152.10065412098587	67.60577774047852
180	596663	167.1509657786167	74.57599568367004
190	654280	153.7093931448984	80.91368579864502
200	714283	148.8352559145502	88.38822984695435
210	777318	147.87920672402922	95.34499979019165
220	841867	149.51023180072718	103.28563785552979
230	910365	149.81717893180084	110.70441794395447
240	979015	149.6108367689184	119.10055088996887
250	1050888	148.270807383997	126.90580177307129
260	1126494	149.85390279206212	136.06661772727966
270	1202092	150.33550191559922	144.31117987632751
280	1278315	150.39115065247452	153.69396781921387
290	1357335	149.00919381381732	162.36591482162476
