Iteration	Total_Timesteps	AverageReward	Time
10	21108	253.33627489957922	4.038837909698486
20	52841	280.17585225440877	8.820225954055786
30	99674	283.8870601401557	15.133902072906494
40	156923	289.8229748736955	22.62301993370056
50	219286	292.55964306961937	30.55850386619568
60	281193	288.873798175452	38.463151931762695
70	347871	303.24551371844666	46.798320055007935
80	416160	306.43076420675317	55.37751293182373
90	485032	313.7880410881975	64.2011399269104
100	563798	343.8199141387018	74.11379194259644
