Iteration	Total_Timesteps	AverageReward	Time
590	484401	-23.959247900503932	54.408214807510376
600	491700	-24.0284988808658	55.37454795837402
610	499043	-24.003919707924606	56.16783094406128
620	506374	-23.996993326249108	57.13370609283447
630	513714	-24.094216142390568	57.912505865097046
640	521074	-24.02286657276015	58.888498067855835
650	528476	-23.89038616250459	59.665693044662476
660	535856	-24.00479771901998	60.71891212463379
670	543216	-24.054642912318045	61.48896598815918
680	550578	-24.152602923724263	62.456559896469116
690	557927	-24.141243082747692	63.23845410346985
700	565325	-24.092945507388766	64.18129277229309
710	572668	-24.13020314218754	65.00267195701599
720	580065	-24.16973375273053	65.95941686630249
730	587504	-24.246337629976814	66.7359139919281
740	594973	-24.131276086887752	67.73403882980347
750	602495	-24.2201315019335	68.5229389667511
760	610070	-24.338505870746257	69.552561044693
770	617664	-24.238667236567643	70.34068989753723
780	625238	-24.277610835597088	71.31445693969727
790	632868	-24.269454689768303	72.09812593460083
800	640507	-24.308589669755033	73.07774591445923
810	648179	-24.359866372189376	73.923828125
820	655847	-24.29326257833566	74.98188877105713
830	663489	-24.39136581903493	75.77849793434143
840	671118	-24.39511620251064	76.73378396034241
850	678668	-24.398552620410932	77.51671195030212
860	686271	-24.43085606448002	78.53774499893188
870	693833	-24.419798764215702	79.31694984436035
880	701418	-24.471208826300302	80.29752087593079
890	708950	-24.407113046287282	81.08899903297424
900	716477	-24.389175222384406	82.05540204048157
910	724089	-24.381549495256532	82.86026501655579
920	731749	-24.369960463107965	83.83026480674744
930	739365	-24.40436013263508	84.62629699707031
940	746772	-24.44269421250497	85.5923957824707
950	754051	-24.39726275103907	86.34701490402222
960	761465	-24.36690627951633	87.36381983757019
970	768619	-24.495804524503534	88.11650109291077
980	776201	-24.81863654148411	89.16389679908752
990	783729	-24.841795438442414	89.92798495292664
1000	791389	-25.64658400755253	90.92821884155273
1010	800042	-27.824812104992233	91.7700879573822
1020	809661	-28.11639801843432	92.78777503967285
1030	820017	-27.88650764403695	93.63844108581543
1040	830816	-28.69378041400595	94.77854609489441
1050	842238	-29.3784577240211	95.66731977462769
1060	854259	-30.7297832203787	96.89906215667725
1070	866686	-31.356694656947212	98.81488704681396
1080	879289	-31.386477279346135	100.21179604530334
1090	891318	-31.269280707647393	101.21564507484436
1100	903824	-31.541943625054664	102.60398197174072
1110	916400	-31.43403074440468	103.81163883209229
1120	928877	-31.469403005015383	105.1639130115509
1130	941588	-31.41926842809945	106.28058791160583
1140	954329	-31.693137440003582	107.71306705474854
1150	967091	-31.492607276361685	108.77231812477112
1160	979881	-31.572468777892524	110.15925788879395
1170	992597	-31.721024593473103	111.19469285011292
1180	1005548	-32.01598596895588	112.48939609527588
1190	1018078	-32.03694010444646	113.56177115440369
1200	1030004	-32.073605084598796	114.85097002983093
1210	1041004	-32.0441885463482	115.90088295936584
1220	1050796	-33.45244867687046	116.98115992546082
1230	1058722	-32.94349875483205	117.89688682556152
1240	1066175	-32.07476881352366	118.88769602775574
1250	1074804	-31.75485940352919	119.83542895317078
1260	1084659	-31.499427705551234	121.12453317642212
