Iteration	Total_Timesteps	AverageReward	Time
800	1872492	-34.027782063686374	444.48637795448303
810	1889879	-29.2421604906272	448.19383215904236
820	1903346	-49.98341496444734	451.2913782596588
830	1919978	-34.41681379599987	454.82493114471436
840	1931198	-34.5918387786965	457.2675271034241
850	1940663	-52.139649946865845	459.5521430969238
860	1953004	-30.479023876272645	462.2706820964813
870	1965741	-36.05721789748446	465.08525109291077
880	1980191	-33.46458199667905	468.28492999076843
890	1989564	-34.1323656900483	470.42963099479675
900	2001980	-31.125454555172478	473.1348330974579
910	2011345	-38.562406149366694	475.28047728538513
920	2022729	-33.628635970134226	477.76569414138794
930	2035990	-31.867484033421057	480.63308691978455
940	2044506	-63.66777024363923	482.7635860443115
950	2056230	-35.97359447375972	485.34555411338806
960	2063649	-94.71816133046684	487.47448205947876
970	2076516	-36.91665192017395	490.26055693626404
980	2090756	-34.81260973130095	493.34155321121216
990	2107218	-35.283304619662275	496.8730900287628
1000	2123441	-35.48614851694124	500.3322448730469
1010	2133720	-38.69073785053084	502.62749314308167
1020	2143928	-40.916869575412626	504.85227704048157
1030	2155575	-38.48761167873294	507.3394479751587
1040	2165000	-42.8331706499207	509.4315700531006
1050	2177121	-38.0548501066408	512.1488220691681
1060	2189943	-42.98719422452935	515.0621371269226
1070	2207560	-73.1909373248459	518.9475791454315
1080	2221247	-74.18831610156703	522.050056219101
1090	2236624	-44.463792838091024	525.3196909427643
1100	2249597	-45.700319418356074	528.1669411659241
1110	2262056	-131.834495485164	531.4798829555511
1120	2274296	-38.79948988858458	534.1630890369415
1130	2288385	-38.98178872031718	537.1705441474915
1140	2299840	-38.42177827687056	539.62855219841
1150	2313512	-71.88769462587726	542.7275991439819
1160	2325422	-40.54097824097814	545.3513300418854
1170	2342955	-62.69256199119789	549.2731602191925
1180	2359888	-42.03188481090393	552.9081280231476
1190	2373849	-76.10382320274395	556.1327679157257
1200	2384400	-71.17301942001751	558.6165401935577
1210	2398303	-46.78316446227979	561.6716589927673
1220	2412909	-52.924641417722235	564.7802269458771
1230	2430356	-50.16799093531283	568.5481231212616
1240	2441652	-50.34167734781394	571.0252001285553
1250	2450214	-74.88147699521942	573.1163718700409
1260	2467668	-82.84206689997451	577.0386531352997
1270	2475059	-72.62630142892458	578.9053540229797
1280	2485666	-43.159229741555436	581.2473268508911
1290	2495143	-47.37934122881366	583.3951990604401
1300	2504114	-47.88654975215727	585.4577991962433
1310	2518355	-40.332123131045364	588.6462190151215
1320	2531914	-68.48808523221771	591.8200461864471
1330	2542179	-41.165255735998336	594.1125822067261
1340	2555040	-43.035435311888016	596.9211509227753
1350	2563632	-41.45753636236028	598.8930711746216
1360	2577432	-41.0852191449305	601.9559690952301
1370	2587094	-36.90631943260719	604.1146709918976
1380	2596152	-38.49441282061533	606.1313230991364
1390	2612412	-48.57219477976972	609.6528871059418
1400	2624843	-69.41035701851948	612.5847790241241
1410	2636362	-42.02392501227053	615.1671662330627
1420	2643583	-33.22773150782806	616.785758972168
1430	2655041	-35.095694072917496	619.337149143219
1440	2670727	-61.14689336655205	622.8662619590759
1450	2686520	-39.17529170373633	626.197793006897
1460	2702583	-37.132588017119026	629.6252820491791
1470	2716100	-39.43407537827051	632.5798981189728
1480	2728410	-40.62691885142707	635.284826040268
1490	2740640	-36.11440172673066	637.9113490581512
1500	2752246	-34.88426281705249	640.4112091064453
1510	2764648	-33.04470321260469	643.1026401519775
1520	2785425	-56.3379904487766	647.6732530593872
1530	2800509	-91.6222253730321	651.2974052429199
1540	2819099	-59.0243435602583	655.4483661651611
1550	2833712	-89.5391625103231	658.9669349193573
1560	2844672	-36.974351871783114	661.3900861740112
1570	2855871	-35.53971322492529	663.8464303016663
1580	2865948	-116.17052149030776	666.4351322650909
1590	2880887	-65.6430054354335	669.7720382213593
1600	2894571	-35.21469982555018	672.6765260696411
1610	2908380	-34.95412127343113	675.6897311210632
1620	2918378	-82.08560752428852	678.3229701519012
1630	2928238	-31.007426627260706	680.4831421375275
1640	2939053	-31.227677910519727	682.8265471458435
1650	2953393	-60.84825072967196	686.0897970199585
1660	2973980	-39.059881718235545	690.4980800151825
1670	2988031	-75.25051983879314	693.7776281833649
1680	2999996	-117.55772369331662	696.7667291164398
1690	3014581	-38.26438904764724	699.8923439979553
1700	3030721	-41.57287017040537	703.3572452068329
1710	3040255	-131.32394574353225	705.8831641674042
1720	3052600	-41.963514703087284	708.6033289432526
1730	3067768	-86.2887675452976	712.1154019832611
1740	3080344	-35.99582334570324	714.8110599517822
1750	3095969	-69.66384217076275	718.3679049015045
1760	3107508	-42.08616447751015	720.9775030612946
1770	3123535	-49.59871242814488	724.4707441329956
1780	3134778	-44.454546005878	726.958790063858
1790	3149855	-90.77885582891975	730.3263311386108
1800	3159948	-45.74429919410799	732.5715501308441
1810	3171171	-137.3319707617424	735.4547209739685
1820	3185397	-47.16694034840721	738.5491440296173
1830	3195003	-43.79758204629711	740.7254340648651
1840	3203396	-69.11810574592243	742.8457751274109
1850	3211762	-60.83644859322623	744.9321451187134
1860	3220362	-37.53308973657452	746.8782041072845
1870	3231306	-37.90546584857162	749.3018770217896
1880	3242238	-38.42965811178418	751.724091053009
1890	3250468	-33.56086710563567	753.5389699935913
1900	3264641	-62.770726653074	756.8592970371246
1910	3276830	-39.899006936018516	759.5558080673218
1920	3288052	-42.17540395183521	762.0289058685303
