Iteration	Total_Timesteps	AverageReward	Time
10	20189	255.93268780040552	3.917915105819702
20	55405	269.2488508772116	8.985687971115112
30	104005	284.39253735715744	15.392969846725464
40	163519	289.000421416638	22.882540941238403
50	225955	295.51935907330756	30.645745038986206
60	292476	297.8468835820595	38.84492206573486
70	357975	305.21050116253133	46.950751066207886
80	427132	332.08843045519063	55.51208710670471
90	497704	331.50295677578026	64.3285801410675
100	577306	359.3529446244674	74.16057801246643
110	683682	432.83250870943033	87.59344100952148
120	880359	1040.4495111324593	119.2739839553833
130	1133318	1032.6390759812439	157.6223931312561
140	1429190	1029.6656187921712	200.9670341014862
150	1679430	1026.4281247810895	239.23171710968018
160	1923528	1024.2971722677598	276.99485206604004
170	2172179	1025.2216364749565	315.1450879573822
180	2407931	1019.1953027791856	351.9948830604553
190	2671162	1019.4928777641314	391.69791889190674
200	2895884	1019.0663188041617	427.2628960609436
210	3106749	1016.2922373549675	461.2033770084381
220	3345273	1011.0848680936532	498.31915807724
230	3546821	1008.7670532087495	531.1518950462341
240	3776704	1005.1435972982149	567.146476984024
250	4010452	1003.240477825215	603.3692970275879
