Iteration	Total_Timesteps	AverageReward	Time
10	500000	-0.45082577832779663	7.9945409297943115
20	1000000	-0.36509363444972676	15.65836215019226
30	1500000	0.31685767544350496	23.34980082511902
40	2000000	-0.43380236535631267	31.0401771068573
50	2500000	-0.2737742598618053	38.60520386695862
60	3000000	716.6401096001291	46.171623945236206
70	3500000	2058.447462757262	53.37594699859619
80	4000000	2556.181867680896	60.392735958099365
