Iteration	Total_Timesteps	AverageReward	Time
10	30459	1015.265268034336	4.4355788230896
20	191838	1036.322941977683	12.286613941192627
30	595410	1040.9131426623853	26.707852840423584
40	1066723	1041.901436833647	42.58529496192932
50	1556824	1045.4922909440004	58.87748384475708
60	2045579	1046.7682193739354	75.20362091064453
70	2538717	1060.8227424024215	91.58476710319519
80	3023403	1073.2050960419485	107.54375505447388
90	3511565	1131.2132897266295	123.59448289871216
100	3980086	1105.9987924987247	139.0786120891571
