Iteration	Total_Timesteps	AverageReward	Time
10	21469	22.390489971616347	2.909899950027466
20	40347	21.24817138112918	5.032562971115112
30	60241	23.428761603460785	7.226586818695068
40	82177	44.316171870459684	9.81114387512207
50	105229	37.57842313710585	12.439956903457642
60	129699	37.06414500290873	15.236474752426147
70	154681	36.921739162507855	18.048664093017578
80	179964	36.67272877739509	20.874833822250366
90	205188	35.83443279925014	23.697693824768066
100	230773	36.93224928888301	26.564069747924805
110	256668	36.16709823958846	29.48768186569214
120	282093	36.19758452441254	32.380377769470215
130	308066	36.96410369509331	35.28930187225342
140	334399	36.84964244049033	38.24102711677551
150	360841	37.53115922174117	41.19528293609619
160	387759	39.47846216433593	44.2489378452301
170	414433	38.52550819954893	47.24606490135193
180	441477	39.585114681297334	50.292367696762085
190	468940	41.066588099682846	53.382447719573975
200	497047	45.06384444314368	56.56979203224182
210	526410	52.35314948101663	59.95469093322754
220	557769	62.92791916823014	63.59325385093689
230	591290	75.48366789881331	67.51241683959961
240	629262	88.80423041418356	72.02171087265015
250	673542	124.47373300166122	77.22617602348328
260	723522	188.42470189569497	83.1697211265564
270	781418	189.12978753686545	89.68236184120178
280	842006	196.08774308247717	96.50654792785645
290	909514	341.15379452096414	104.5177640914917
300	979961	544.5515527584037	113.42863368988037
310	1060875	551.7076062932931	123.31744480133057
320	1157093	574.8051459532114	134.65695309638977
330	1265406	533.0803350258994	147.02567887306213
340	1394948	1741.1295307017258	167.01888990402222
350	1537628	1821.5124937002713	187.84393978118896
360	1683677	1738.4198322589232	207.81161284446716
370	1837686	2007.0014350636934	229.31254386901855
380	2019987	1976.9424051374153	253.27553486824036
390	2228246	1891.150745244569	279.5757439136505
400	2436900	1883.2170226990813	306.0552628040314
410	2659454	1871.4683831085185	333.65179681777954
420	2877263	1864.5174073880014	360.9298470020294
430	3095331	1797.6546051734636	388.0626380443573
