Iteration	Total_Timesteps	AverageReward	Time
10	19105	22.769568935731844	2.550083875656128
20	35603	20.73728403473624	4.380708694458008
30	53131	22.620768993378537	6.295816898345947
40	73131	40.754038880479754	8.656846761703491
50	95811	43.98290156492661	11.293823957443237
60	121418	47.948637984273866	14.351234674453735
70	148708	57.04104404435527	17.479465007781982
80	177457	60.26253773681554	20.77506685256958
90	209584	79.31063256448898	24.4538357257843
100	247018	163.26910140076023	28.97541570663452
110	291349	137.5444719649022	34.10302686691284
120	337738	140.6715143047385	39.37960386276245
130	387580	183.52648343072144	45.19290375709534
140	439894	158.13101054142035	51.121737003326416
150	492001	166.78785419688475	57.13546586036682
160	548926	195.7049882988621	63.59313893318176
170	607525	232.97680082733095	70.26809978485107
180	669255	275.3360840526824	77.39734768867493
190	746726	913.0119359254957	88.77648377418518
200	841193	543.0205201279746	99.99163699150085
210	945059	952.6422987322342	113.47944283485413
220	1056477	1172.8724829778769	130.99044466018677
230	1195032	1078.3418251465398	150.780681848526
240	1332329	931.0693300121723	170.51317977905273
250	1482399	957.4629263673387	191.2704668045044
260	1628254	787.1893319847529	212.01673293113708
270	1788980	756.7111402716384	233.76415371894836
280	1956020	851.2971695012864	256.4277467727661
290	2141857	778.5940816853614	280.76958894729614
300	2346582	788.0333601084609	306.3434319496155
310	2585855	722.9496101371905	334.7645356655121
320	2828499	683.9225142212307	363.5690727233887
330	3080519	656.7115056168427	393.1313989162445
340	3345450	618.7047086437386	423.84426188468933
350	3650034	587.8656610890827	458.0026807785034
360	3960236	573.8763790921357	492.7058608531952
