Iteration	Total_Timesteps	AverageReward	Time
10	23926	28.120168173550795	3.2825419902801514
20	45502	29.24712992919121	5.666017055511475
30	70512	115.61651183870106	8.732928037643433
40	102951	125.49842257575669	12.539704084396362
50	141714	125.458764462857	16.91169309616089
60	183987	136.71954203672513	21.66227698326111
70	228302	138.06623926582324	26.52740788459778
80	274587	137.52743070098887	31.619235038757324
90	322427	147.5874411760565	36.861664056777954
100	373144	152.28290757997092	42.40899109840393
110	425474	160.3834159307736	48.17271614074707
120	477562	161.386440947261	53.87228202819824
130	533703	168.26531875606048	59.964552879333496
140	590033	164.85829261494985	66.10501408576965
150	648849	172.13699203938336	72.46103811264038
160	707615	173.86484050997814	78.8743999004364
170	767872	175.33744612173842	85.38765287399292
180	829474	178.8987291715473	92.03207397460938
190	890132	177.4584779291727	98.5917661190033
200	951617	178.0613393026975	105.27917790412903
210	1014216	183.5096267124505	112.06598615646362
220	1077268	185.48705285832915	118.85183787345886
230	1141406	185.91396297374675	125.73987889289856
240	1204033	186.2348356449555	132.58682489395142
250	1267690	186.81161213156554	139.5611789226532
260	1331268	186.8567174722861	146.585040807724
270	1394546	188.093759052996	153.51334190368652
280	1457999	186.84093909642542	160.45807909965515
290	1521922	187.08624182103839	167.31755018234253
300	1586335	188.46248928662223	174.23488998413086
310	1650659	188.29347065277048	181.1939561367035
320	1714236	188.21209583082614	188.02701377868652
330	1779171	188.2780005937956	194.99478197097778
340	1844464	188.9532326234561	202.00739002227783
350	1909838	188.49290525644622	209.04067993164062
360	1975107	190.08593976127943	216.1117660999298
370	2040096	189.6966455214776	223.0713369846344
380	2105678	189.41363733787486	230.14345002174377
390	2171903	190.4722170632097	237.2258801460266
400	2237925	190.94762664338057	244.34174799919128
410	2303605	191.31295530782793	251.4086480140686
420	2369528	191.31234938636956	258.4919340610504
430	2434991	191.18276227821545	265.5075011253357
440	2500946	191.77443233782975	272.6180601119995
450	2567106	190.87089981573024	279.68209195137024
460	2633204	191.0644530612875	286.7964279651642
470	2699084	191.13579145541257	293.8702850341797
480	2765471	190.84277245437022	300.9894390106201
490	2832379	191.07610623845085	308.15324807167053
500	2898721	190.5904149295081	315.2600121498108
510	2966780	190.91673117470668	322.5817139148712
520	3034357	190.50952616875205	329.8000240325928
530	3102433	190.14630278556143	337.0987160205841
540	3170567	191.07108497909041	344.3820369243622
550	3237718	191.56006710917507	351.5592770576477
560	3304537	191.42176049176757	358.7566578388214
570	3371725	191.82925647368785	365.9608199596405
580	3438721	191.12442439874198	373.1607081890106
590	3506053	190.52947004501502	380.35220408439636
600	3574558	191.19501684868322	387.66821813583374
610	3642546	190.84417824901197	394.9713730812073
620	3710293	190.8085886602852	402.2289299964905
630	3777830	190.40981437859836	409.4480950832367
640	3845675	190.42352618532905	416.72372794151306
650	3912448	190.96706656643076	423.8908290863037
660	3980630	191.0298546261485	431.23354601860046
