Iteration	Total_Timesteps	AverageReward	Time
10	27715	37.022182957195845	2.0847668647766113
20	53453	53.6079798314694	3.2257578372955322
30	87061	74.72501720144795	4.550122022628784
40	126416	100.77359165044385	5.998164892196655
50	187134	440.2192139367602	8.221361875534058
60	298649	601.8085703106027	11.922185897827148
70	439083	686.9747352967057	16.27865767478943
80	639805	973.8510038709078	22.409739017486572
90	952667	1640.946068691604	32.088411808013916
100	1342249	1831.1261631322423	43.765814781188965
110	1780660	1789.321992458037	56.34508800506592
120	2235879	1727.4696141796871	69.08520483970642
130	2698700	1801.1348687946886	81.83356070518494
140	3158995	1807.0377466811542	94.77463293075562
