Iteration	Total_Timesteps	AverageReward	Time
10	16060	-26.044369513050047	3.499001979827881
20	26729	-8.512043267408353	4.947482109069824
30	34486	-7.885907291501457	5.899034023284912
40	39463	-8.122698021544165	6.691105842590332
50	43576	-7.651501659916413	7.322398900985718
60	47610	-7.680648005279114	8.071589708328247
70	51620	-7.404718734308814	8.69475769996643
80	55685	-7.404973500982397	9.417959928512573
90	59809	-7.08302801298746	10.06643295288086
100	63984	-7.12081169469025	10.815347909927368
110	68148	-6.995240176002155	11.49118185043335
120	72384	-6.9419808241427265	12.227989912033081
130	76614	-6.96050427789999	12.881069898605347
140	80906	-7.30936675128788	13.641451835632324
150	85313	-7.1944148466692015	14.313002824783325
160	89866	-7.039022859777925	15.126760959625244
170	94431	-7.087266929953446	15.80929183959961
180	99037	-6.966335985602883	16.591025829315186
190	103647	-7.049476514122938	17.284837007522583
200	108227	-7.005646582306692	18.077800750732422
210	112827	-6.959532764380218	18.80082869529724
220	117451	-6.927512175362888	19.59183692932129
230	122087	-6.916735691263961	20.292394876480103
240	126700	-6.923150552597407	21.086108922958374
250	131292	-6.882429919354683	21.809780836105347
260	135884	-6.794615538649264	22.72359585762024
270	140481	-6.815530410323235	23.444602966308594
280	145071	-6.811057288524063	24.250727891921997
290	149665	-6.772271022072703	24.96505379676819
300	154243	-6.821682075835834	25.759779930114746
310	158820	-6.7390129919031585	26.4964280128479
320	163402	-6.719775239898894	27.328325986862183
330	168001	-6.73550344902592	28.018574953079224
340	172599	-6.794515216010581	28.812360763549805
350	177190	-6.755426286131265	29.52341890335083
360	181784	-6.747599431163272	30.3803448677063
370	186362	-6.840976684732144	31.06373906135559
380	190960	-6.766190977090954	31.848588943481445
390	195555	-6.746331198900787	32.531046867370605
400	200149	-6.716159500104152	33.30855393409729
410	204722	-6.799807744989068	34.02740693092346
420	209286	-6.766998282606436	34.809666872024536
430	213853	-6.696553900290046	35.4933717250824
440	218432	-6.752881720697615	36.27880907058716
450	222998	-6.72788364421042	36.99115490913391
460	227598	-6.756350627094865	37.853025913238525
470	232173	-6.7123423143034495	38.55987095832825
480	236756	-6.7579187298093215	39.37789797782898
490	241325	-6.749821142223714	40.56586170196533
500	245897	-6.7326234503117925	41.40237879753113
510	250458	-6.730919582380933	42.160404920578
520	255024	-6.753068921200773	43.00898289680481
530	259588	-6.7769181880440446	43.72824192047119
540	264166	-6.739433447908535	44.67196798324585
550	268746	-6.739237581082408	45.46783494949341
560	273303	-6.697598340741535	46.388592004776
570	277857	-6.760960642381568	47.1014609336853
580	282430	-6.778497993510869	48.711256980895996
590	286986	-6.77143959046228	49.420708894729614
600	291557	-6.753947622485012	50.23131990432739
610	296117	-6.7582246671606905	50.98042392730713
620	300700	-6.697525009733437	51.7914137840271
630	305255	-6.760173822679906	52.51162791252136
640	309857	-6.730416084275007	53.32821083068848
650	314416	-6.8057158302407545	54.03552198410034
660	318994	-6.734957582945407	54.86771297454834
670	323571	-6.7311330621322965	55.585350036621094
680	328147	-6.733168026462504	56.39076280593872
690	332723	-6.718128163086066	57.10683798789978
700	337294	-6.741677766705427	57.91264295578003
710	341864	-6.708332033274657	58.654645919799805
720	346437	-6.783026368322169	59.47373580932617
730	351016	-6.756938229082834	60.209275007247925
740	355585	-6.726229069373111	61.070072889328
750	360142	-6.7103620517745375	61.787718057632446
760	364687	-6.735912503524071	62.6482138633728
770	369247	-6.742932420885289	63.37282180786133
780	373801	-6.731107333538433	64.20848774909973
790	378359	-6.712289620230366	64.9349160194397
800	382916	-6.756053878574758	65.76845479011536
810	387467	-6.774342558049201	66.53700184822083
820	392022	-6.687499291385442	67.43412709236145
830	396584	-6.717750728448741	68.1756100654602
840	401141	-6.747077144849703	69.00437378883362
850	405701	-6.746178172701207	69.76024794578552
860	410249	-6.728128959525763	70.88480997085571
870	414801	-6.743537429097418	71.65266704559326
880	419357	-6.6839624141991605	72.45736289024353
890	423908	-6.741643475721831	73.1563048362732
900	428456	-6.718127119706775	73.95062685012817
910	433024	-6.725965235372313	75.04249691963196
920	437581	-6.73803901181706	75.89348983764648
930	442133	-6.756326233362238	76.60720300674438
940	446693	-6.739021159646046	77.41682386398315
950	451244	-6.7330386286304424	78.15606689453125
960	455800	-6.764091201924763	79.05914783477783
970	460347	-6.772796508246618	79.81602787971497
980	464896	-6.771459473147886	80.62412476539612
990	469444	-6.749639640640182	81.3321099281311
1000	473990	-6.754271467282997	82.14146590232849
1010	478543	-6.760039980280285	82.88603591918945
1020	483087	-6.735758740589788	85.04337286949158
1030	487649	-6.784515826922563	85.75291109085083
1040	492200	-6.7624192027274175	86.55327677726746
1050	496742	-6.726003809320649	87.26254105567932
1060	501299	-6.717152377160819	88.65933084487915
1070	505859	-6.739667245290629	89.37145590782166
1080	510411	-6.748900322503783	90.17227983474731
1090	514973	-6.7238692265530755	90.89588975906372
1100	519511	-6.744101345827255	93.91414284706116
1110	524060	-6.756621875951542	94.65067887306213
1120	528613	-6.744460824746555	95.44894886016846
1130	533171	-6.669658634631223	96.14047503471375
1140	537732	-6.719248730187144	97.54954695701599
1150	542297	-6.747613924868407	98.26066088676453
1160	546855	-6.707845063717036	99.0883150100708
1170	551407	-6.732177610067989	99.79861187934875
1180	555957	-6.742343640552722	100.59429693222046
1190	560516	-6.756067607794511	101.30300998687744
1200	565065	-6.766489561258117	102.0973150730133
1210	569622	-6.731446441422512	102.83094072341919
1220	574169	-6.720971156479183	103.62830781936646
1230	578735	-6.7151347278814555	104.32993388175964
1240	583283	-6.7418240659347415	109.10867285728455
1250	587836	-6.765555562667878	109.87049889564514
1260	592394	-6.753050022511369	110.88315892219543
1270	596936	-6.779497845762295	111.63511395454407
1280	601480	-6.740474397356005	115.10749888420105
1290	606049	-6.793381512996136	115.83480787277222
1300	610612	-6.722110627909616	116.6407380104065
1310	615190	-6.7347349006647566	117.38727903366089
1320	619752	-6.744015281136492	118.67674374580383
1330	624301	-6.697072476025223	119.40229988098145
1340	628855	-6.696790182190822	120.21890187263489
1350	633419	-6.773245376831624	120.96524477005005
1360	637976	-6.7772526438988265	122.01602602005005
1370	642523	-6.7738958512811385	122.73725485801697
1380	647079	-6.731707370913026	123.5537838935852
1390	651655	-6.781990071724971	124.26829409599304
1400	656205	-6.695503879636782	125.46997284889221
1410	660786	-6.758323825326945	126.21968579292297
1420	665353	-6.762705107960219	127.0303008556366
1430	669905	-6.748937380785257	127.75093078613281
1440	674469	-6.739068732372085	130.5890190601349
1450	679014	-6.772578067085143	131.32375288009644
1460	683563	-6.788029279257402	132.18031287193298
1470	688114	-6.725946958708267	132.91083097457886
1480	692658	-6.754745390300361	133.74176597595215
1490	697221	-6.712413809580291	134.47573685646057
1500	701789	-6.724639845591703	135.31283283233643
1510	706345	-6.718162885995741	136.07819485664368
1520	710911	-6.719696704667309	136.91654181480408
1530	715480	-6.753737631471829	137.63053393363953
1540	720039	-6.733126110460455	139.74266695976257
1550	724609	-6.722736557771734	140.45721578598022
1560	729189	-6.753544744245309	141.2910430431366
1570	733745	-6.748120617439068	142.02364993095398
1580	738311	-6.77275083244812	146.3412959575653
1590	742870	-6.779420592783782	147.04956889152527
1600	747428	-6.7624407033606	147.853581905365
1610	751984	-6.761339609777306	148.60061478614807
1620	756548	-6.734783321401775	149.3983347415924
1630	761109	-6.78500204006726	150.1008198261261
1640	765666	-6.801702028517641	150.92239093780518
1650	770205	-6.724355449073691	151.8980278968811
1660	774766	-6.754699526605513	152.7289400100708
1670	779325	-6.763825149022187	153.4320409297943
1680	783880	-6.7577987819541	154.23012399673462
1690	788434	-6.763615462576987	155.49213886260986
1700	792993	-6.7238437896430625	156.289244890213
1710	797550	-6.7596076627078965	157.02896285057068
1720	802113	-6.783076063381852	157.83504676818848
1730	806665	-6.762268907984021	158.8463900089264
1740	811211	-6.74603813258552	159.64882397651672
1750	815758	-6.749218831109274	160.35113167762756
1760	820320	-6.727601914705957	161.17612290382385
1770	824874	-6.7606861181800255	161.8777678012848
1780	829427	-6.79280965944421	162.67244791984558
1790	833986	-6.730744023260029	163.48897886276245
1800	838545	-6.7431693720143775	164.29163002967834
1810	843101	-6.743671842409836	165.04550075531006
1820	847665	-6.7466536380945294	165.84218883514404
1830	852221	-6.7247328549237	166.55290269851685
1840	856778	-6.731079806767189	167.34691286087036
1850	861335	-6.750990254727367	168.2372510433197
1860	865890	-6.768922011872125	169.05940175056458
1870	870434	-6.756000732688849	169.75643682479858
1880	874989	-6.791582276357113	170.55362200737
1890	879547	-6.784280234515787	171.50150275230408
1900	884104	-6.7416368011746535	172.30028367042542
1910	888650	-6.761668266715239	173.02041697502136
1920	893203	-6.769136546721613	173.81787109375
1930	897739	-6.749722023019922	174.52179980278015
1940	902303	-6.721025604355154	175.32009387016296
1950	906849	-6.70453453175214	176.02138781547546
1960	911403	-6.710372717518012	176.84679079055786
1970	915941	-6.6976857020920635	177.54875373840332
1980	920483	-6.7261477779666095	178.35032486915588
1990	925031	-6.756566900371805	179.6779499053955
2000	929576	-6.724290630288452	180.49783897399902
2010	934132	-6.686942887619051	181.22983694076538
2020	938693	-6.697556390875167	182.020742893219
2030	943233	-6.738145625717173	182.72228288650513
2040	947774	-6.7313766104651505	183.52104902267456
2050	952314	-6.733477841796685	184.2156789302826
2060	956860	-6.734787529704826	185.05007982254028
2070	961412	-6.716423982122297	185.7556598186493
2080	965967	-6.725538184328139	186.54206776618958
2090	970517	-6.741400377855861	187.2450590133667
2100	975069	-6.73307114970591	188.16869378089905
2110	979615	-6.695866583485957	188.9032747745514
2120	984180	-6.7059229549543895	189.69853472709656
2130	988744	-6.722266680640543	190.39582204818726
2140	993288	-6.708669858795356	191.18286299705505
2150	997857	-6.732873446169518	191.88180708885193
2160	1002406	-6.722866540226489	192.70489597320557
2170	1006965	-6.756222946888958	193.4060127735138
2180	1011517	-6.69302207190442	194.19556283950806
2190	1016064	-6.68295410711294	194.88942408561707
2200	1020621	-6.69848212569706	195.83098483085632
2210	1025181	-6.763671040039015	196.5560178756714
2220	1029729	-6.751898572941878	197.34732103347778
2230	1034270	-6.739075670655971	198.04798889160156
2240	1038837	-6.68754718808334	198.8520998954773
2250	1043381	-6.716272632783488	199.55672597885132
2260	1047925	-6.699556678460365	200.37283778190613
2270	1052489	-6.731436280367887	201.06465196609497
2280	1057029	-6.728849168636457	201.9609010219574
2290	1061580	-6.7397428728385185	202.69540286064148
2300	1066130	-6.748785892820035	203.50994491577148
2310	1070683	-6.733936807283313	204.2369499206543
2320	1075241	-6.705819169196794	205.02178597450256
2330	1079800	-6.738695793004695	205.72516798973083
2340	1084343	-6.726758555726206	206.5418438911438
2350	1088892	-6.75726039359246	207.257994890213
2360	1093451	-6.763735650131801	208.19779086112976
2370	1098020	-6.782919624502637	208.96378374099731
2380	1102586	-6.782886123294762	209.74585103988647
2390	1107146	-6.806841098109179	210.45468592643738
2400	1111701	-6.73219861685011	211.24081778526306
2410	1116259	-6.780765352991729	211.9613139629364
2420	1120828	-6.76466440554374	212.73887085914612
2430	1125375	-6.774030465072485	213.4226269721985
2440	1129924	-6.751139210743023	214.20915389060974
2450	1134494	-6.6950070894179206	214.89925503730774
2460	1139065	-6.733624511565193	215.70799684524536
2470	1143613	-6.726698757130554	216.39442086219788
2480	1148158	-6.7623336128974465	217.19123697280884
2490	1152708	-6.737123255514436	217.89265871047974
2500	1157257	-6.72735973854233	218.67524886131287
2510	1161829	-6.726521760596197	219.38725399971008
2520	1166383	-6.734050863737343	220.17044186592102
2530	1170921	-6.693519671944824	220.856281042099
2540	1175478	-6.716162634376528	221.63635873794556
2550	1180034	-6.741084419753379	222.32078194618225
2560	1184597	-6.762736749319007	223.13934683799744
2570	1189153	-6.690612114276889	223.84665179252625
2580	1193709	-6.702995097053547	224.63435792922974
2590	1198260	-6.673379574271562	225.3447608947754
2600	1202817	-6.736186595015156	226.14373898506165
2610	1207378	-6.736028758545979	226.86442494392395
2620	1211960	-6.75681633488061	227.65286993980408
2630	1216512	-6.790777715268133	228.34912776947021
2640	1221086	-6.782472053810648	229.1328718662262
2650	1225636	-6.779766222201641	229.81807398796082
2660	1230213	-6.708916440081176	230.6297619342804
2670	1234788	-6.73823829071388	231.32202100753784
2680	1239352	-6.759271759169137	232.10369300842285
2690	1243898	-6.734611834690538	232.787743806839
2700	1248461	-6.667343150573211	233.57598090171814
2710	1253027	-6.79866270358357	234.3073468208313
2720	1257585	-6.721474223639093	235.0885181427002
2730	1262145	-6.738896932857456	235.76854801177979
2740	1266703	-6.7581834502725515	236.55328679084778
2750	1271248	-6.703935366645798	237.2383108139038
2760	1275799	-6.726524580057193	238.0381407737732
2770	1280346	-6.730153588114255	238.73161578178406
2780	1284907	-6.708819217805499	239.53306102752686
2790	1289464	-6.724083315644481	240.48409390449524
2800	1294008	-6.739614950484081	241.33551001548767
2810	1298574	-6.728288073918045	242.1767349243164
2820	1303132	-6.7335438832777115	243.02602696418762
2830	1307684	-6.688773175049125	243.76341485977173
2840	1312243	-6.691677208634205	244.6115529537201
2850	1316802	-6.695700805994136	245.3394889831543
2860	1321366	-6.703216688639073	246.20755791664124
2870	1325929	-6.733784905123729	247.4599108695984
2880	1330488	-6.723905646909199	248.24486184120178
2890	1335034	-6.7400525004123	248.9965250492096
2900	1339593	-6.738693322043357	249.81245303153992
2910	1344149	-6.754063715676808	251.24897503852844
2920	1348707	-6.758522515360556	252.0439920425415
2930	1353266	-6.750271295582872	252.74820709228516
2940	1357832	-6.678326817603485	253.56202697753906
2950	1362401	-6.756486175653968	254.26402187347412
2960	1366941	-6.712582423367238	255.101665019989
2970	1371502	-6.7221473480515375	255.80395984649658
2980	1376061	-6.734853970379846	257.81948375701904
2990	1380629	-6.689925004715284	258.5267288684845
3000	1385194	-6.713800984847044	259.3352119922638
3010	1389752	-6.724729600960873	260.0700840950012
3020	1394308	-6.702674517868903	261.1921248435974
3030	1398857	-6.679235149178141	261.9196128845215
3040	1403437	-6.713005397582724	262.7201728820801
3050	1408010	-6.722376029677773	263.43087577819824
3060	1412581	-6.723949603337205	264.2685749530792
3070	1417152	-6.743046201823956	264.98826003074646
3080	1421716	-6.7169196511815805	265.79430294036865
3090	1426262	-6.699870255517787	266.5017809867859
3100	1430827	-6.677752477595568	267.3088529109955
3110	1435381	-6.704042357950763	268.04360795021057
3120	1439971	-6.757093422852692	269.33432173728943
3130	1444532	-6.779944244094315	270.0480799674988
3140	1449093	-6.738347148358241	270.9014239311218
3150	1453635	-6.747580545875827	271.61424684524536
3160	1458197	-6.760937462232342	272.45197105407715
3170	1462748	-6.76145443706714	273.158038854599
3180	1467299	-6.750117231904817	274.34379386901855
3190	1471862	-6.719953802617908	275.0623438358307
3200	1476416	-6.717493053165899	275.87718391418457
3210	1480974	-6.753619629016024	276.6180799007416
3220	1485522	-6.748038437264585	277.42702984809875
3230	1490096	-6.728888058205627	278.13972878456116
3240	1494647	-6.739089284852501	278.95205903053284
3250	1499204	-6.733308216253723	279.67446088790894
3260	1503773	-6.763353143390908	280.5093688964844
3270	1508349	-6.740073733313726	281.2192668914795
3280	1512909	-6.729611424254633	282.0597689151764
3290	1517465	-6.784041626465979	282.7658848762512
3300	1522012	-6.675526915221284	283.6337697505951
3310	1526577	-6.731480834948112	284.369747877121
3320	1531114	-6.768139460290362	285.2159700393677
3330	1535656	-6.751812269837064	285.94015288352966
3340	1540209	-6.718552433037946	286.77421474456787
3350	1544762	-6.725910815943697	287.4981470108032
3360	1549315	-6.747304352985521	288.3298029899597
3370	1553863	-6.702692381024077	289.03841495513916
3380	1558417	-6.721134443034887	289.8174378871918
3390	1562971	-6.6852930820411585	290.49897599220276
3400	1567518	-6.713597876884253	291.2727301120758
3410	1572062	-6.674572337774126	291.99064683914185
3420	1576608	-6.710377384268596	292.76902294158936
3430	1581159	-6.725026274154312	293.4497399330139
3440	1585709	-6.740124495760507	294.2280719280243
3450	1590247	-6.734005887677748	294.9150199890137
3460	1594795	-6.695397414827872	295.7200138568878
3470	1599341	-6.741849252541596	296.4014399051666
3480	1603883	-6.748954251842054	297.1794538497925
3490	1608426	-6.731053137843365	297.8630838394165
3500	1612993	-6.749361204474194	298.6551048755646
3510	1617540	-6.74337755361475	299.3680188655853
3520	1622088	-6.7518614843529035	300.1513977050781
3530	1626646	-6.7585182088448725	300.8448758125305
3540	1631202	-6.737043085503956	301.633585691452
3550	1635750	-6.751122642327849	302.33185291290283
3560	1640299	-6.735479835641972	303.13916087150574
3570	1644850	-6.729374508398759	303.82237792015076
3580	1649396	-6.7081402208427505	304.5998258590698
3590	1653960	-6.695496055332745	305.2926309108734
3600	1658505	-6.693509803997172	306.0704209804535
3610	1663058	-6.676878903020533	306.78034496307373
3620	1667609	-6.740986117423157	307.57015800476074
3630	1672147	-6.701606272244207	308.24932384490967
3640	1676695	-6.706843848716801	309.0303819179535
3650	1681243	-6.722493983645104	309.7072260379791
3660	1685790	-6.743869454213521	310.5147898197174
3670	1690343	-6.758551561931289	311.19954776763916
3680	1694883	-6.722660718775268	311.97662687301636
3690	1699432	-6.734920049885372	312.6567380428314
3700	1703965	-6.767048768150911	313.43635988235474
3710	1708506	-6.779367502693563	314.14578080177307
3720	1713043	-6.732808297416036	314.9230740070343
3730	1717597	-6.676157759519779	315.60275292396545
3740	1722157	-6.7262486578119685	316.3835349082947
3750	1726701	-6.691671146860464	317.06656885147095
3760	1731243	-6.70059655348304	317.89179372787476
3770	1735785	-6.708365606099819	318.577330827713
3780	1740337	-6.694185434728086	319.3625838756561
3790	1744883	-6.7186243033396345	320.0393650531769
3800	1749422	-6.707335469805714	320.813640832901
3810	1753966	-6.739884004692567	321.5241849422455
3820	1758512	-6.715221605301647	322.2981629371643
3830	1763062	-6.722420483097323	322.9804537296295
3840	1767614	-6.716374318933964	323.7515640258789
3850	1772165	-6.672282735385924	324.46026277542114
3860	1776735	-6.708310398716507	325.26928091049194
3870	1781280	-6.742021024562229	325.9525258541107
3880	1785825	-6.720591860573888	326.72634196281433
3890	1790377	-6.692816425621647	327.40979194641113
3900	1794931	-6.7227924381620054	328.18590569496155
3910	1799471	-6.7029087205102345	328.8965549468994
3920	1804020	-6.711602838130591	329.675390958786
3930	1808582	-6.728534939699195	330.3591239452362
3940	1813125	-6.7489977660377924	331.1520450115204
3950	1817669	-6.749008455859871	331.8333008289337
3960	1822232	-6.737599874749427	332.64052867889404
3970	1826782	-6.702560725345494	333.3342559337616
3980	1831337	-6.769143311528468	334.12480092048645
3990	1835882	-6.73868053619032	334.8072350025177
4000	1840434	-6.743916169061286	335.58955478668213
4010	1844981	-6.738793818615269	336.30570888519287
4020	1849542	-6.688676576638885	337.0867908000946
4030	1854115	-6.723249351470294	337.7709701061249
4040	1858678	-6.693552258164503	338.552463054657
4050	1863234	-6.682792268542216	339.2382037639618
4060	1867801	-6.676575016399812	340.04092383384705
4070	1872374	-6.674664276820128	340.72616171836853
4080	1876929	-6.720057384086113	341.510498046875
4090	1881481	-6.696890238808664	342.1968078613281
4100	1886032	-6.685695357052119	342.9720449447632
4110	1890574	-6.710055812372225	343.68203592300415
4120	1895125	-6.675190330109415	344.45789194107056
4130	1899671	-6.727577105203199	345.1490259170532
4140	1904207	-6.702702496008114	345.9233980178833
4150	1908762	-6.702542310861914	346.61230301856995
4160	1913321	-6.709117840020419	347.4201021194458
4170	1917879	-6.726608358219357	348.09599685668945
4180	1922428	-6.696475154395598	348.87562894821167
4190	1926984	-6.6899823077314275	349.5689277648926
4200	1931542	-6.696222427586588	350.35070300102234
4210	1936100	-6.712543632839566	351.0641257762909
4220	1940661	-6.680472996603635	351.84119486808777
4230	1945220	-6.69736171313282	352.52570700645447
4240	1949772	-6.66666310779209	353.30535793304443
4250	1954333	-6.679891264192589	353.9893229007721
4260	1958900	-6.652623168567893	354.8019540309906
4270	1963455	-6.667133092121831	355.48543095588684
4280	1968007	-6.666081652492847	356.2670440673828
4290	1972565	-6.69039536436748	356.94736886024475
4300	1977122	-6.68593950133344	357.725154876709
4310	1981691	-6.7133929812903785	358.44084095954895
4320	1986252	-6.689357468973929	359.2193388938904
4330	1990829	-6.618190743003984	359.9072937965393
4340	1995398	-6.6903453885278905	360.7004358768463
4350	1999955	-6.689597946816525	361.38265681266785
4360	2004531	-6.6792891738820455	362.21741104125977
4370	2009105	-6.697973408297633	362.90540981292725
4380	2013668	-6.717898175846758	363.68737983703613
4390	2018232	-6.672129737449326	364.3684117794037
4400	2022795	-6.715294419557676	365.16598892211914
4410	2027357	-6.701328772931431	365.8863847255707
4420	2031936	-6.709633484878874	366.671110868454
4430	2036510	-6.6415193222351805	367.3485927581787
4440	2041079	-6.642961991406356	368.12536692619324
4450	2045643	-6.6555084851876405	368.80727076530457
4460	2050224	-6.5998509814740745	369.6130049228668
4470	2054788	-6.636528312640783	370.29954504966736
4480	2059353	-6.6628006007723855	371.0804238319397
4490	2063930	-6.670252010371222	371.77041506767273
4500	2068488	-6.643203414071268	372.5490097999573
4510	2073075	-6.662530192701686	373.25737380981445
4520	2077664	-6.634406151469744	374.04403495788574
4530	2082249	-6.664050110266431	374.7304480075836
4540	2086827	-6.659834630956961	375.51711988449097
4550	2091408	-6.656126453369974	376.20321774482727
4560	2095995	-6.681641130255766	377.0124228000641
4570	2100578	-6.666368194998783	377.68829107284546
4580	2105160	-6.702045368693327	378.46287989616394
4590	2109726	-6.690263200194681	379.14968180656433
4600	2114312	-6.696061493593511	379.93298292160034
4610	2118896	-6.680526710333749	380.66564297676086
4620	2123482	-6.645657952272152	381.4435188770294
4630	2128078	-6.62806756958843	382.1319808959961
4640	2132717	-6.637916884366694	382.9164469242096
4650	2137301	-6.641271888835123	383.5991759300232
4660	2141890	-6.691073871711817	384.40762591362
4670	2146457	-6.680224733441777	385.0838677883148
4680	2151047	-6.681113040117575	385.8604938983917
4690	2155634	-6.642375453001976	386.55082988739014
4700	2160203	-6.708539834685379	387.3355770111084
4710	2164762	-6.6579376870394205	388.0468168258667
4720	2169328	-6.697781790739032	388.82829570770264
4730	2173898	-6.652097486052236	389.5118577480316
4740	2178478	-6.628357756928577	390.2917249202728
4750	2183044	-6.639501524000008	390.9884877204895
4760	2187618	-6.631320673010402	391.80071997642517
4770	2192184	-6.659551713905938	392.4840040206909
4780	2196757	-6.646503605648759	393.2587077617645
4790	2201322	-6.6994249285093455	393.9389250278473
4800	2205917	-6.680382652498679	394.81549310684204
4810	2210481	-6.685179888241479	395.53219771385193
4820	2215045	-6.64389786483902	396.30988788604736
4830	2219645	-6.671538795726577	396.99651074409485
4840	2224227	-6.693352419423829	397.78063678741455
4850	2228792	-6.651797839732557	398.4644949436188
4860	2233357	-6.695529981108059	399.5789999961853
4870	2237921	-6.68497059709845	400.27290892601013
4880	2242479	-6.648566412767185	401.0594620704651
4890	2247036	-6.719765008558417	401.74270391464233
4900	2251598	-6.644963450146621	402.5276458263397
4910	2256159	-6.617990559452146	403.2392108440399
4920	2260738	-6.6707940490454405	404.0225520133972
4930	2265309	-6.669551778726551	404.7083718776703
4940	2269884	-6.685751411142768	405.4838168621063
4950	2274455	-6.668732747598352	406.1620657444
4960	2279006	-6.661089441166561	406.96673488616943
4970	2283590	-6.680594605245685	407.6537230014801
4980	2288163	-6.654336825235856	408.43093180656433
4990	2292737	-6.669594123390547	409.1178500652313
5000	2297284	-6.6606141600932025	409.8940100669861
5010	2301845	-6.6667552699210555	410.5987629890442
5020	2306423	-6.684717589455922	411.3841598033905
5030	2310989	-6.719444724519285	412.06107211112976
5040	2315556	-6.681383923323592	412.84054684638977
5050	2320109	-6.662865876626199	413.52244687080383
5060	2324689	-6.709867896311959	414.3341979980469
5070	2329251	-6.642644189248315	415.01976895332336
5080	2333831	-6.66616724035861	415.817097902298
5090	2338395	-6.6746518395578915	416.5022978782654
5100	2342952	-6.668634967483149	417.2850499153137
