Iteration	Total_Timesteps	AverageReward	Time
10	151869	-21.821184799318818	51.61104989051819
20	291089	-40.73011123070581	93.69850492477417
30	405229	-63.78529733861378	119.7077169418335
40	500319	-42.91819659911016	140.33013200759888
50	579456	-60.89609142424109	158.8782947063446
60	654216	-65.89617132536996	175.96283793449402
70	727342	-43.29632664746728	191.49626088142395
80	784276	-50.990679043043166	203.5010859966278
90	829851	-40.82239364074282	213.01558184623718
100	863640	-94.20913795825827	220.34420585632324
110	895104	-64.01961081456534	227.0506477355957
120	927637	-103.84893467393175	234.20472192764282
130	960139	-60.84746031427643	241.02976894378662
140	984810	-56.04374726550408	246.40342569351196
150	1008808	-104.59089985666175	251.72735476493835
160	1030376	-102.85606807397798	256.6919639110565
170	1060786	-54.39869991896955	263.0395829677582
180	1079330	-96.02554872674818	267.39484882354736
190	1100952	-127.19033020908729	272.5436828136444
200	1120885	-42.97974363044397	276.69845390319824
210	1138411	-51.08617584746434	280.5403368473053
220	1161723	-49.53709491402664	285.4569058418274
230	1175877	-88.03922865983166	288.94293570518494
240	1200040	-55.61382879028407	294.010577917099
250	1219182	-111.70288585427097	298.43734192848206
260	1233808	-63.707621494235944	301.57792377471924
270	1251344	-54.61392683405757	305.270388841629
280	1268277	-96.87604234545728	309.24738574028015
290	1285740	-51.393983152976965	312.96562004089355
300	1303368	-50.22043115150625	316.762375831604
310	1319514	-47.043920418684145	320.2123987674713
320	1341341	-98.47746952555268	325.16634583473206
330	1360273	-53.53025588214454	329.1454379558563
340	1375333	-59.661247710965256	332.3603410720825
350	1388370	-52.12074125624986	335.19830989837646
360	1403014	-44.425059615532675	338.47848677635193
370	1423132	-43.54800791546277	342.89275598526
380	1436837	-45.09944694021312	345.8760108947754
390	1447157	-40.43202287259473	348.13623785972595
400	1469625	-50.038696920463046	352.88116693496704
410	1487768	-76.31680512352754	357.0041847229004
420	1505168	-47.76554678324126	360.7251138687134
430	1523797	-43.89353321575544	364.67165184020996
440	1537775	-37.26222858919079	367.69288396835327
450	1558985	-42.65076417945539	372.1874508857727
460	1573731	-84.67428406070009	375.6206316947937
470	1586057	-71.99354435791005	378.49029994010925
480	1602031	-57.64482791588873	381.9633207321167
490	1614610	-62.570535961199546	384.86688590049744
500	1627100	-40.61249272795825	387.53791069984436
510	1638692	-47.763646932738496	390.0997087955475
520	1653978	-42.801353591513426	393.43059277534485
530	1668488	-49.62795068145874	396.5742528438568
540	1681468	-61.38834514387421	399.6422288417816
550	1695855	-40.62290023909502	402.7539949417114
560	1707838	-36.87099115402894	405.39718770980835
570	1720749	-41.141723034931694	408.2228808403015
580	1732076	-35.29814570902094	410.702360868454
590	1748330	-61.02219437293482	414.63245272636414
600	1760650	-34.68799172224238	417.3377537727356
610	1777232	-33.40767188047883	420.97297382354736
620	1793292	-34.68981906716769	424.52648186683655
630	1806638	-36.784735652998336	427.4578609466553
640	1818696	-25.766447792242843	430.09491777420044
650	1836471	-29.791979056555157	434.0046489238739
660	1856502	-30.787978629217996	438.4587767124176
670	1871244	-27.99676124817595	441.73599886894226
680	1884296	-28.087607938920087	444.75256395339966
690	1897360	-30.714279422964292	447.7722477912903
700	1909237	-28.8674409552024	450.38310980796814
710	1920471	-32.30208702618418	452.99582386016846
720	1932973	-31.069328095820925	455.765508890152
730	1948653	-36.918025834850795	459.1439769268036
740	1959887	-52.73212781843902	461.818434715271
750	1972575	-29.84489018875024	464.6219217777252
760	1983691	-29.595183297855115	467.149879693985
770	1999496	-37.456779802238565	470.7234709262848
780	2013766	-54.7682670349498	474.2156836986542
790	2025434	-34.95661121534481	476.9631459712982
800	2038267	-33.527011566445005	479.9324698448181
810	2048587	-35.116754871492034	482.39719581604004
820	2063413	-31.986233972420038	485.6470527648926
830	2079267	-63.98405923003897	489.53889894485474
840	2102068	-32.8763669450242	494.34454894065857
850	2118046	-36.91659544125851	497.85856795310974
860	2131631	-38.97338687598721	500.9199149608612
870	2143114	-32.82521626059731	503.53346276283264
880	2155619	-37.881494200143	506.295902967453
890	2168890	-33.29981207971028	509.2218267917633
900	2183261	-41.76858933059754	512.4890687465668
910	2196365	-35.91944698835014	515.3908739089966
920	2208550	-33.71805872198251	518.1512007713318
930	2222421	-41.26778014112534	521.3410968780518
940	2235437	-31.105621932883977	524.301100730896
950	2248710	-28.106028733043093	527.3706266880035
960	2261252	-31.245227163208565	530.2798087596893
970	2272996	-31.77368405183041	532.9728310108185
980	2286220	-31.23804549362537	535.9516398906708
990	2299551	-32.156877685797774	538.9192099571228
1000	2312549	-38.04873821933954	541.8224048614502
1010	2324964	-32.853271616078786	544.6457438468933
1020	2336847	-35.161859892355366	547.2787799835205
1030	2348610	-28.887710467211722	549.9400997161865
1040	2361497	-34.07027145494524	552.7845339775085
1050	2372749	-31.13994907251214	555.3355948925018
1060	2383019	-30.27622245634369	557.7346818447113
1070	2395163	-33.84127787260969	560.4336099624634
1080	2407032	-37.73424449306116	563.0686748027802
1090	2419773	-39.970277257287336	565.9037368297577
1100	2432848	-35.54326717201297	568.8196959495544
1110	2447201	-39.71557163055785	571.9776358604431
1120	2460180	-42.56058642043237	574.8842399120331
1130	2471697	-40.1477895817623	577.476363658905
1140	2485322	-38.68477307591177	580.5114786624908
1150	2496671	-34.84305647009499	583.0918719768524
1160	2508185	-35.35105076983712	585.6899719238281
1170	2522328	-38.09614379877164	588.868715763092
1180	2533509	-59.46509657411772	591.5809528827667
1190	2544796	-29.912528286316988	594.1343569755554
1200	2557540	-33.42560652306167	596.9908707141876
1210	2570983	-40.03035039048222	600.0109870433807
1220	2582242	-38.52163244647138	602.5402839183807
1230	2593999	-39.04925772668699	605.1952977180481
1240	2608367	-43.108714837846286	608.3988900184631
1250	2621078	-55.68985027215436	611.3870940208435
1260	2633353	-30.618966856226397	614.1880347728729
1270	2644716	-57.798340931739666	616.9155609607697
1280	2655390	-38.45751784614947	619.3036799430847
1290	2668111	-42.50009755352946	622.0962378978729
1300	2677696	-42.587220500214734	624.289384841919
1310	2689921	-37.45557000408186	627.0257658958435
1320	2699851	-39.330088277138614	629.2426309585571
1330	2709305	-34.88779811582698	631.4109969139099
1340	2722184	-35.082549467552546	634.2397677898407
1350	2733033	-37.01464788710097	636.677259683609
1360	2743499	-37.012455940158965	639.0616357326508
1370	2754287	-41.05382570375413	641.5468409061432
1380	2765291	-34.64784498807582	643.9915997982025
1390	2779072	-37.70133918013364	647.0333330631256
1400	2788657	-33.04447777280175	649.2074439525604
1410	2798031	-33.125777996687205	651.3514268398285
1420	2810560	-32.895491532044126	654.166512966156
1430	2823043	-35.040049137159144	656.9434108734131
1440	2832830	-25.26232706433711	659.1456158161163
1450	2847036	-25.324085347799674	662.4255418777466
1460	2862468	-31.46274459142593	665.9688110351562
