Iteration	Total_Timesteps	AverageReward	Time
10	158157	-31.14022468993164	54.60263228416443
20	306837	-79.21357102360717	105.02466201782227
30	444178	-101.73440665572481	146.8278729915619
40	561386	-69.70580164842595	174.138356924057
50	648652	-58.742211849131756	194.10191917419434
60	727986	-67.76689012116245	212.25396013259888
70	798106	-70.06147876278534	227.8676793575287
80	841169	-83.56865671031865	237.62506914138794
90	874798	-86.71296138395478	245.22913193702698
100	906512	-73.74666688827426	252.39422821998596
110	944226	-82.54346377787711	260.7103850841522
120	973199	-61.951003444744735	266.8203110694885
130	998221	-101.08847388616135	272.49673223495483
140	1025553	-95.25475436875122	278.6434290409088
150	1049233	-69.95783832396263	283.8218731880188
160	1076683	-75.59803141331696	289.9925720691681
170	1102536	-72.79012417698806	295.8352282047272
180	1127865	-87.1333715947362	301.89690017700195
190	1151414	-51.34196930353739	306.9102120399475
200	1175662	-70.13884909280974	312.21977710723877
210	1197090	-60.22185442204171	316.82378005981445
220	1214503	-56.54585415517198	320.54215025901794
230	1226423	-52.0354044034646	323.1162302494049
240	1239527	-42.92779539752771	325.9804940223694
250	1252619	-58.720065348249555	328.8546652793884
260	1269532	-45.161048982267005	332.4649419784546
270	1284918	-49.38943481467169	335.69354224205017
280	1302273	-58.96798882030546	339.4893329143524
290	1314732	-52.998497985096854	342.2167532444
300	1330297	-44.24100171062932	345.5274291038513
310	1344905	-38.748047229728535	348.64456701278687
320	1360786	-43.43227837870356	352.00244307518005
330	1377425	-45.99329440414165	355.45116424560547
340	1391436	-53.83463955833818	358.4248540401459
350	1407139	-49.66821349312083	361.75729727745056
360	1416104	-67.37731147849249	363.9122290611267
370	1430742	-63.09697806398667	367.1575243473053
380	1449961	-57.72128871082799	371.37463212013245
390	1464493	-46.607018649665896	374.46058106422424
400	1480147	-40.39675401910564	377.81401014328003
410	1494370	-77.33434712772046	381.170960187912
420	1507589	-40.31654962351132	383.96726393699646
430	1523608	-55.47235348935831	387.46007800102234
440	1538561	-51.86577219185388	390.69938611984253
450	1551217	-56.975540423494465	393.5351481437683
460	1565132	-44.81660073637795	396.4958140850067
470	1574539	-46.814324894164685	398.53847312927246
480	1584521	-67.91541463599636	400.9023001194
490	1597209	-44.82665431044511	403.5882411003113
500	1607558	-42.53256839531477	405.8312849998474
510	1625445	-41.67533713199616	409.54083824157715
520	1637176	-42.71249933081387	412.071494102478
530	1649147	-51.79440995320446	414.8085951805115
540	1661852	-44.947943354279396	417.5944130420685
550	1674002	-58.90946310547361	420.3741612434387
560	1695009	-45.14608032731963	424.85411310195923
570	1703816	-46.886349971637046	426.78611302375793
580	1716874	-42.75659698543634	429.5950231552124
590	1737062	-38.65885016428028	433.87640714645386
600	1748390	-47.04705879942596	436.5854251384735
610	1765573	-35.21582234789759	440.25580406188965
620	1782493	-39.48830237132585	443.8663680553436
630	1800049	-40.059940412711434	447.663024187088
640	1813074	-32.17073463181414	450.4531750679016
650	1829779	-37.22533810425486	454.0824191570282
660	1846158	-32.67443261478891	457.57022619247437
670	1860672	-39.94874927686621	460.64146089553833
680	1873404	-60.286140174258634	463.5779802799225
690	1887892	-38.34895276890557	466.6708199977875
700	1904838	-42.631042808749214	470.1935842037201
710	1917864	-44.332367789835025	473.018981218338
720	1930733	-42.204398399309326	475.7570221424103
730	1945697	-39.28120245810689	478.86849212646484
740	1960528	-59.879056520698406	482.2480239868164
750	1968936	-55.705673718551616	484.3068799972534
760	1982749	-38.374622627222664	487.2512671947479
770	1995754	-61.504574018682035	490.2216920852661
780	2014182	-54.64684559509919	494.26359391212463
790	2030889	-39.677000201836364	497.8539671897888
800	2046573	-42.907783250050855	501.1820900440216
810	2066354	-68.05026250509464	505.57341623306274
820	2083020	-51.30934365636658	509.1467833518982
830	2097000	-43.26428376081025	512.1933760643005
840	2111269	-45.79954520278676	515.2297132015228
850	2119214	-112.06634894539977	517.5656111240387
860	2131089	-43.63443816937832	520.1519422531128
870	2142802	-41.6357992275763	522.6764891147614
880	2155426	-45.75069190193588	525.3664281368256
890	2169748	-43.65973574467399	528.3609299659729
900	2180182	-49.21303022344133	530.8231680393219
910	2189925	-43.915649208657584	532.9674291610718
920	2201744	-42.381780723874144	535.5253512859344
930	2210849	-34.0652706132146	537.4711110591888
940	2230712	-41.08563777135328	541.6114201545715
950	2243854	-35.074231961988374	544.3756861686707
960	2252483	-38.445531820873384	546.2824301719666
970	2268746	-35.518008127175854	549.625538110733
980	2280011	-39.91888654399473	552.0581080913544
990	2294801	-39.27170146842829	555.1419670581818
1000	2303714	-40.0064235484385	557.0549731254578
1010	2316064	-45.296354224227116	559.6937589645386
1020	2330227	-68.14853683862584	562.8695931434631
1030	2343902	-56.84451258842169	565.9314029216766
1040	2356096	-45.41014704398782	568.6053643226624
1050	2366344	-63.33401481622293	570.9675891399384
1060	2375274	-34.13413927410646	572.8930871486664
1070	2393679	-38.02867584524153	576.7137861251831
1080	2406470	-70.43018982415201	579.6096951961517
1090	2419469	-37.152212974775885	582.3714752197266
1100	2438463	-38.925726113066084	586.4178531169891
1110	2450189	-39.132022922061424	588.9187431335449
1120	2459883	-60.05368020862212	591.2083570957184
1130	2479036	-40.12510041184658	595.1713199615479
1140	2489265	-40.551105519703796	597.3361792564392
1150	2502280	-42.973558541452164	600.1238009929657
1160	2515547	-39.744361212062294	603.0048100948334
1170	2526987	-68.45171532946411	605.5950710773468
1180	2540735	-36.937698521975626	608.4950289726257
1190	2549893	-49.9581390744633	610.4939451217651
1200	2559967	-38.931620526210345	612.6515939235687
1210	2570631	-43.61264763632238	614.9905550479889
1220	2581561	-82.14990826677206	617.6765041351318
1230	2593021	-39.6028427768798	620.0755219459534
1240	2605958	-38.605967094832245	622.8081550598145
1250	2617134	-43.47317181939288	625.2318189144135
1260	2634156	-74.58909256001296	629.1122841835022
1270	2646806	-54.10692131299001	632.0477459430695
1280	2661475	-45.436864820236394	635.418799161911
1290	2677009	-36.584833389345995	638.752021074295
1300	2689277	-39.54928751664955	641.3856470584869
1310	2700143	-51.78193956916729	643.9119231700897
1320	2716192	-59.76242849871369	647.5519561767578
1330	2728834	-38.98111537340194	650.2535059452057
1340	2741298	-40.990685593901674	652.9044852256775
1350	2749207	-36.47552014157884	654.6243939399719
1360	2759562	-41.21992933748799	656.8716411590576
1370	2768725	-37.77364469178946	658.8376522064209
1380	2779532	-41.34840144510574	661.2247591018677
1390	2792813	-36.397576566376145	664.0216991901398
1400	2805091	-49.390653553179774	666.8717880249023
1410	2812132	-39.89461639888875	668.457771062851
1420	2821819	-34.94784417101542	670.5372440814972
1430	2833193	-38.72727305846893	673.0158340930939
1440	2842909	-40.014287696648736	675.1244761943817
1450	2852258	-35.94684053969075	677.1730651855469
1460	2864214	-38.48779188523029	679.7855491638184
1470	2875793	-44.67022636781584	682.2456231117249
1480	2886837	-70.80571779495396	684.7917492389679
1490	2895140	-46.24298427019607	686.6372652053833
1500	2905516	-63.89082963351218	689.112802028656
1510	2915552	-39.62705946709129	691.3110840320587
1520	2924836	-37.21268915173951	693.3445103168488
1530	2932787	-36.80019445892154	695.0629391670227
1540	2941564	-41.508269772614696	697.0265960693359
1550	2949312	-37.57855995335176	698.7288601398468
1560	2955844	-39.320832406894354	700.2187151908875
1570	2965418	-41.003227502466615	702.3527810573578
1580	2973986	-38.11054299066694	704.2501480579376
1590	2982490	-39.36087195579211	706.114823102951
1600	2990492	-47.79398884684279	707.8744831085205
1610	3000000	-42.190467097006724	709.9998760223389
1620	3010862	-40.26896380340045	712.4179382324219
1630	3021206	-36.96477377848815	714.6728591918945
1640	3030502	-63.84484887464909	716.9528210163116
1650	3041280	-42.027350270835406	719.2981641292572
1660	3051430	-33.89457980388971	721.5646619796753
1670	3059517	-67.73531400016073	723.6058852672577
1680	3074740	-34.49699339348818	726.8389422893524
1690	3086879	-32.51327375198645	729.4793560504913
1700	3098412	-34.32190190991693	731.9797561168671
1710	3113224	-34.94933456704709	735.1761362552643
1720	3123566	-37.16735985487338	737.4201452732086
1730	3133216	-31.434728368450006	739.507936000824
1740	3145716	-34.60973508118956	742.1998641490936
1750	3156266	-59.39864725830277	744.7528491020203
1760	3169236	-37.562123591756446	747.6750929355621
1770	3178673	-32.10909839961739	749.7178101539612
1780	3188693	-85.14900864641184	752.1027591228485
1790	3197997	-33.10092634795873	754.1124050617218
1800	3207961	-34.124072896505915	756.277529001236
1810	3222240	-31.16665722404249	759.3492710590363
1820	3233564	-37.95171623619773	761.7989912033081
1830	3245861	-31.81551207640777	764.4402861595154
1840	3259787	-37.09149239044335	767.4262073040009
1850	3272116	-39.51368236082141	770.0670890808105
1860	3283863	-38.39476429276353	772.6710929870605
1870	3298412	-42.62563764409216	775.840145111084
