Iteration	Total_Timesteps	AverageReward	Time
10	28018	23.493809179232695	1.9485318660736084
20	50044	22.04588190563507	2.971583843231201
30	75424	84.93437392284044	4.075785875320435
40	107907	116.40051748328077	5.425536870956421
50	144318	112.5432449097127	6.886972188949585
60	184004	130.6308387575513	8.472851991653442
70	225836	131.43768641311655	10.06750202178955
80	268940	129.9930455679073	11.727354049682617
90	313463	132.8897803033514	13.39483904838562
100	359872	136.78991705687892	15.113754034042358
110	407266	147.67967546043653	16.907279014587402
120	454842	143.68598625637415	18.702080965042114
130	504134	149.75142274325384	20.48558521270752
140	554092	155.09927055691364	22.31681513786316
150	606100	174.6479239745531	24.202077865600586
160	662083	255.01470648338287	26.24805498123169
170	723535	279.0545066167099	28.402883052825928
180	786973	294.44976322780826	30.7203209400177
190	853707	358.33777225826447	33.08332896232605
200	922173	398.27415060091437	35.510008096694946
210	997429	454.1820987910354	38.177980184555054
220	1076022	469.4603690695066	40.94483804702759
230	1153790	470.3623142466986	43.74672508239746
240	1235860	500.44921208518093	46.68116807937622
250	1325145	541.3858288212429	49.71006417274475
260	1425847	641.3730617885426	53.15627098083496
270	1532391	638.1728092922469	56.7599139213562
280	1648294	634.5048898546501	60.7516131401062
290	1772661	634.6445712274385	64.84099507331848
300	1915752	844.2404887986138	69.6747498512268
310	2108484	1137.0630144785641	76.35150194168091
320	2352866	1290.4852706943698	85.27046704292297
330	2629917	1188.6617377152752	94.96548700332642
340	2943676	1160.3198012405753	105.41179895401001
350	3292490	1072.2922346932644	116.82947492599487
